"postcode","postcode_space","postcode.area","Average.download.speed..Mbit.s.","Maximum.download.speed..Mbit.s.","Minimum.download.speed..Mbit.s.","Average.upload.speed..Mbit.s.","Maximum.upload.speed..Mbit.s.","Minimum.upload.speed..Mbit.s.","Average.data.usage..GB.","All.Premises","All.Matched.Premises","lsoa_area","county"
"BS110JT","BS11 0JT","BS",4.32015123095579,5.30330490805908,2.21920348405499,2.24070968927596,3.04452243772342,0.693147180559945,5.39362754635236,2.70805020110221,2.70805020110221,"Bristol 003A","Bristol, City of"
"BS110JU","BS11 0JU","BS",4.25985900069967,5.01727983681492,1.62924053973028,2.04122032885964,3.04452243772342,0.587786664902119,5.4380793089232,2.56494935746154,2.56494935746154,"Bristol 003B","Bristol, City of"
"BS110JW","BS11 0JW","BS",4.27388447605418,5.30330490805908,1.77495235091167,2.02814824729229,3.04452243772342,0.693147180559945,5.97888576490112,3.49650756146648,3.49650756146648,"Bristol 003A","Bristol, City of"
"BS110JX","BS11 0JX","BS",4.64631212931927,5.30330490805908,3.69137633431252,2.2082744135228,2.56494935746154,1.38629436111989,6.63987583382654,2.77258872223978,2.77258872223978,"Bristol 003B","Bristol, City of"
"BS110JY","BS11 0JY","BS",4.45782959808938,5.30330490805908,3.71357206670431,2.36085400111802,2.56494935746154,1.94591014905531,6.97073007814353,1.94591014905531,1.94591014905531,"Bristol 003B","Bristol, City of"
"BS110JZ","BS11 0JZ","BS",3.24259235148552,4.39321382406445,1.66770682055808,1.85629799036563,3.04452243772342,0.336472236621213,6.04500531403601,2.56494935746154,2.56494935746154,"Bristol 003B","Bristol, City of"
"BS110LA","BS11 0LA","BS",3.22684399451738,4.34769395559338,1.41098697371026,1.93152141160321,3.04452243772342,0.587786664902119,6.24222326545517,2.94443897916644,2.94443897916644,"Bristol 003C","Bristol, City of"
"BS110LD","BS11 0LD","BS",4.25844557290253,5.30330490805908,1.02961941718116,1.79175946922805,3.04452243772342,0.470003629245736,5.26269018890489,3.63758615972639,3.63758615972639,"Bristol 003C","Bristol, City of"
"BS110LE","BS11 0LE","BS",3.46885603013597,4.21064501791826,1.16315080980568,2.19722457733622,3.04452243772342,0.405465108108164,6.61069604471776,2.77258872223978,2.77258872223978,"Bristol 003C","Bristol, City of"
"BS110LF","BS11 0LF","BS",4.61512051684126,5.30330490805908,3.93182563272433,1.94591014905531,2.56494935746154,1.38629436111989,4.95582705760126,1.79175946922805,1.79175946922805,"Bristol 003C","Bristol, City of"
"BS110LH","BS11 0LH","BS",4.43438186500781,5.30330490805908,2.09186406167839,1.97408102602201,2.56494935746154,0.53062825106217,5.14749447681345,2.89037175789616,2.89037175789616,"Bristol 003B","Bristol, City of"
"BS110LJ","BS11 0LJ","BS",4.14313472639153,4.61512051684126,2.58021682959233,2.18605127673809,3.04452243772342,0.587786664902119,6.30627528694802,2.83321334405622,2.83321334405622,"Bristol 003A","Bristol, City of"
"BS110LL","BS11 0LL","BS",4.04480411666196,5.30330490805908,1.80828877117927,1.56861591791385,2.56494935746154,0.693147180559945,5.09375020080676,1.79175946922805,1.79175946922805,"Bristol 003B","Bristol, City of"
"BS110LN","BS11 0LN","BS",4.38202663467388,5.30330490805908,1.93152141160321,1.90210752639692,2.56494935746154,0.470003629245736,6.10924758276437,3.2188758248682,3.2188758248682,"Bristol 003A","Bristol, City of"
"BS110LP","BS11 0LP","BS",4.13995507347415,5.03043792139244,0.78845736036427,1.88706964903238,2.56494935746154,0.405465108108164,3.80666248977032,3.04452243772342,3.04452243772342,"Bristol 003A","Bristol, City of"
"BS110LR","BS11 0LR","BS",4.50092016461429,5.30330490805908,2.21920348405499,2.06686275947298,2.56494935746154,0.587786664902119,5.81413053182507,3.40119738166216,3.40119738166216,"Bristol 003A","Bristol, City of"
"BS110LS","BS11 0LS","BS",4.38701417618492,5.30330490805908,3.57515068878559,2.28238238567653,3.02529107579554,1.38629436111989,5.76519110278484,2.89037175789616,2.89037175789616,"Bristol 003A","Bristol, City of"
"BS110LT","BS11 0LT","BS",3.75419892023458,4.61512051684126,1.1314021114911,1.3609765531356,1.94591014905531,0.587786664902119,4.34380542185368,1.79175946922805,1.79175946922805,"Bristol 003A","Bristol, City of"
"BS110LW","BS11 0LW","BS",4.42962561347316,5.30330490805908,1.66770682055808,1.90210752639692,2.56494935746154,0.53062825106217,5.46383180502561,3.46573590279973,3.46573590279973,"Bristol 003A","Bristol, City of"
"BS110LX","BS11 0LX","BS",4.77491296057519,5.30330490805908,3.43398720448515,2.30258509299405,2.56494935746154,1.09861228866811,5.39362754635236,1.94591014905531,1.94591014905531,"Bristol 003C","Bristol, City of"
"BS110LY","BS11 0LY","BS",3.9759363311718,5.30330490805908,1.75785791755237,1.68639895357023,2.56494935746154,0.587786664902119,5.4553211153577,3.09104245335832,3.09104245335832,"Bristol 003C","Bristol, City of"
"BS110LZ","BS11 0LZ","BS",5.04342511691925,5.30330490805908,4.26267987704132,2.34180580614733,2.56494935746154,1.79175946922805,5.85507192220243,2.56494935746154,2.56494935746154,"Bristol 003C","Bristol, City of"
"BS110NA","BS11 0NA","BS",3.92986292355648,5.30330490805908,1.41098697371026,2.06686275947298,3.04452243772342,0.470003629245736,4.969813299576,2.63905732961526,2.63905732961526,"Bristol 003C","Bristol, City of"
"BS110NB","BS11 0NB","BS",4.16976120150686,5.30330490805908,1.62924053973028,1.77495235091167,2.56494935746154,0.53062825106217,4.45434729625351,2.484906649788,2.484906649788,"Bristol 003C","Bristol, City of"
